id,location_id,sales_id,features_id,assessorID,legalDescription,ownerOccupied,yearBuilt,zoning,propertyType,taxAssessment,propertyTaxes,subdivision
"5512-Grand-Lake-Dr,-San-Antonio,-TX-78244",114,72,103,05076-103-0860,CB 5076A BLK 3 LOT 86,1.0,1973.0,unknown,Single Family,"{'2018': {'value': 118040, 'land': 18140, 'improvements': 99900}, '2019': {'value': 126040, 'land': 22670, 'improvements': 103370}, '2020': {'value': 132660, 'land': 22670, 'improvements': 109990}, '2022': {'value': 181440, 'land': 47050, 'improvements': 134390}, '2023': {'value': 206620, 'land': 56390, 'improvements': 150230}}","{'2019': {'total': 2790}, '2021': {'total': 3218}, '2022': {'total': 3758}, '2023': {'total': 3893}}",CONV A/S CODE
"5504-Grand-Lake-Dr,-San-Antonio,-TX-78244",115,73,104,05076-103-0880,CB 5076A BLK 3 LOT 88,1.0,1973.0,unknown,Single Family,"{'2018': {'value': 112280, 'land': 18910, 'improvements': 93370}, '2019': {'value': 120310, 'land': 23640, 'improvements': 96670}, '2020': {'value': 127940, 'land': 23640, 'improvements': 104300}, '2021': {'value': 148920, 'land': 45710, 'improvements': 103210}, '2022': {'value': 177590, 'land': 50210, 'improvements': 127380}, '2023': {'value': 202620, 'land': 60220, 'improvements': 142400}}","{'2019': {'total': 2664}, '2021': {'total': 3161}, '2022': {'total': 3678}, '2023': {'total': 3553}}",CONV A/S CODE
"5514-Lochmoor,-San-Antonio,-TX-78244",116,74,105,05080-217-0170,CB: 5080B BLK: 17 LOT: 17 WOODLAKE DUPLEX UNIT-1,0.0,1985.0,unknown,Duplex-Triplex,"{'2018': {'value': 134050, 'land': 26740, 'improvements': 107310}, '2019': {'value': 158920, 'land': 26740, 'improvements': 132180}, '2020': {'value': 164280, 'land': 26740, 'improvements': 137540}, '2021': {'value': 188900, 'land': 40470, 'improvements': 148430}, '2022': {'value': 201340, 'land': 44550, 'improvements': 156790}, '2023': {'value': 215240, 'land': 53410, 'improvements': 161830}}","{'2019': {'total': 3524}, '2021': {'total': 4016}, '2022': {'total': 4177}, '2023': {'total': 4064}}",CONV A/S CODE
"5319-Shadow-Lake-Dr,-San-Antonio,-TX-78244",117,75,106,05076-110-0130,CB 5076A BLK 10 LOT 13,1.0,1972.0,unknown,Single Family,"{'2018': {'value': 92763, 'land': 17870, 'improvements': 77880}, '2019': {'value': 99000, 'land': 22330, 'improvements': 76670}, '2020': {'value': 108190, 'land': 22330, 'improvements': 85860}, '2021': {'value': 119009, 'land': 41490, 'improvements': 85070}, '2022': {'value': 150870, 'land': 45600, 'improvements': 105270}, '2023': {'value': 172610, 'land': 54720, 'improvements': 117890}}","{'2019': {'total': 1853}, '2021': {'total': 2210}, '2022': {'total': 2134}, '2023': {'total': 1546}}",CONV A/S CODE
"5511-Lochmoor,-Apt-1,-San-Antonio,-TX-78244",118,0,107,Uknown,unknown,0.0,1984.0,unknown,Apartment,{},unknown,unknown
"5530-Grand-Lake-Dr,-San-Antonio,-TX-78244",119,76,108,05076-103-0810,CB 5076A BLK 3 LOT 81,1.0,1974.0,unknown,Single Family,"{'2018': {'value': 115360, 'land': 17720, 'improvements': 97640}, '2019': {'value': 123130, 'land': 22150, 'improvements': 100980}, '2020': {'value': 129600, 'land': 22150, 'improvements': 107450}, '2021': {'value': 146730, 'land': 40440, 'improvements': 106290}, '2022': {'value': 176530, 'land': 44510, 'improvements': 132020}, '2023': {'value': 200890, 'land': 53380, 'improvements': 147510}}","{'2019': {'total': 2462}, '2021': {'total': 2796}, '2022': {'total': 2748}, '2023': {'total': 2155}}",CONV A/S CODE
"5519-Roanwood,-San-Antonio,-TX-78244",120,77,109,05080-217-0110,CB: 5080B BLK: 17 LOT: 11 WOODLAKE DUPLEX UNIT-1,0.0,2001.0,unknown,Single Family,"{'2018': {'value': 127490, 'land': 22830, 'improvements': 104660}, '2019': {'value': 135720, 'land': 22830, 'improvements': 112890}, '2020': {'value': 137360, 'land': 22830, 'improvements': 114530}, '2022': {'value': 178000, 'land': 35760, 'improvements': 142240}, '2023': {'value': 198000, 'land': 42940, 'improvements': 155060}}","{'2019': {'total': 3004}, '2021': {'total': 2973}, '2022': {'total': 3687}, '2023': {'total': 3732}}",CONV A/S CODE
"5709-Lochmoor,-San-Antonio,-TX-78244",121,0,0,Uknown,unknown,0.0,0.0,unknown,unknown,{},unknown,unknown
"5717-Lochmoor,-San-Antonio,-TX-78244",122,0,110,Uknown,unknown,0.0,0.0,unknown,Condo,{},unknown,unknown
"5629-Lochmoor,-San-Antonio,-TX-78244",123,0,0,Uknown,unknown,0.0,0.0,unknown,unknown,{},unknown,unknown
"5519-Lochmoor,-Apt-1,-San-Antonio,-TX-78244",124,0,13,Uknown,unknown,0.0,1984.0,unknown,Duplex-Triplex,{},unknown,unknown
"5515-Lochmoor,-Apt-2,-San-Antonio,-TX-78244",125,0,111,Uknown,unknown,0.0,1984.0,unknown,Duplex-Triplex,{},unknown,unknown
"5502-Grand-Lake-Dr,-San-Antonio,-TX-78244",126,78,112,05076-103-0490,CB 5076A BLK 3 LOT 49,1.0,1973.0,unknown,Single Family,"{'2018': {'value': 141470, 'land': 20030, 'improvements': 121440}, '2019': {'value': 149630, 'land': 25030, 'improvements': 124600}, '2020': {'value': 154750, 'land': 25030, 'improvements': 129720}, '2021': {'value': 175510, 'land': 48050, 'improvements': 127460}, '2022': {'value': 200600, 'land': 52860, 'improvements': 147740}, '2023': {'value': 227210, 'land': 63370, 'improvements': 163840}}","{'2019': {'total': 3310}, '2021': {'total': 3723}, '2022': {'total': 3267}, '2023': {'total': 2669}}",CONV A/S CODE
"5503-Roanwood,-San-Antonio,-TX-78244",127,79,113,05080-217-0150,CB: 5080B BLK: 17 LOT: 15 WOODLAKE DUPLEX UNIT-1,0.0,1985.0,unknown,Duplex-Triplex,"{'2018': {'value': 143000, 'land': 29300, 'improvements': 113700}, '2019': {'value': 172460, 'land': 29300, 'improvements': 143160}, '2020': {'value': 178260, 'land': 29300, 'improvements': 148960}, '2021': {'value': 206220, 'land': 45550, 'improvements': 160670}, '2022': {'value': 212954, 'land': 50110, 'improvements': 162844}, '2023': {'value': 225000, 'land': 60060, 'improvements': 164940}}","{'2019': {'total': 3822}, '2021': {'total': 4382}, '2022': {'total': 4417}, '2023': {'total': 4248}}",CONV A/S CODE
"7014-Atherton,-San-Antonio,-TX-78244",128,0,0,Uknown,unknown,0.0,0.0,unknown,unknown,{},unknown,unknown
"7012-Atherton,-San-Antonio,-TX-78244",129,0,0,Uknown,unknown,0.0,0.0,unknown,unknown,{},unknown,unknown
"6921-Trail-Lk,-San-Antonio,-TX-78244",130,80,114,05080-501-0060,CB 5080E BLK 1 LOT 6 WOODLAKE PARK UT-1,1.0,1985.0,unknown,Single Family,"{'2018': {'value': 102091, 'land': 17260, 'improvements': 88520}, '2019': {'value': 112300, 'land': 21570, 'improvements': 91650}, '2020': {'value': 119100, 'land': 21570, 'improvements': 97530}, '2021': {'value': 131010, 'land': 38000, 'improvements': 96570}, '2022': {'value': 161310, 'land': 41800, 'improvements': 119510}, '2023': {'value': 183770, 'land': 50100, 'improvements': 133670}}","{'2019': {'total': 2146}, '2021': {'total': 2464}, '2022': {'total': 2401}, '2023': {'total': 1810}}",WOODLAKE PARK
"5306-Lake,-Golden,-San-Antonio,-TX-78244",131,81,115,05080-506-0090,CB 5080E BLK 6 LOT 9 WOODLAKE PARK UT-2,1.0,2001.0,unknown,Single Family,"{'2018': {'value': 181827, 'land': 17530, 'improvements': 171810}, '2019': {'value': 195730, 'land': 21910, 'improvements': 173820}, '2020': {'value': 204560, 'land': 21910, 'improvements': 182650}, '2021': {'value': 218420, 'land': 39610, 'improvements': 178810}, '2022': {'value': 233400, 'land': 43610, 'improvements': 189790}, '2023': {'value': 264980, 'land': 52300, 'improvements': 212680}}","{'2019': {'total': 3231}, '2021': {'total': 3321}, '2022': {'total': 3323}, '2023': {'total': 1997}}",WOODLAKE PARK
"5310-Shadow-Lake-Dr,-San-Antonio,-TX-78244",132,82,116,05076-111-0090,CB 5076A BLK 11 LOT 9,0.0,1972.0,unknown,Single Family,"{'2018': {'value': 118170, 'land': 17860, 'improvements': 100310}, '2019': {'value': 122000, 'land': 22320, 'improvements': 99680}, '2020': {'value': 132980, 'land': 22320, 'improvements': 110660}, '2022': {'value': 174000, 'land': 45530, 'improvements': 128470}, '2023': {'value': 190000, 'land': 54610, 'improvements': 135390}}","{'2019': {'total': 2701}, '2021': {'total': 3015}, '2022': {'total': 3604}, '2023': {'total': 3581}}",CONV A/S CODE
"5218-Lakebend-East-Dr,-San-Antonio,-TX-78244",133,83,117,05080-504-0050,CB 5080E BLK 4 LOT 5 WOODLAKE PARK UT-2,0.0,1986.0,unknown,Single Family,"{'2018': {'value': 140712, 'land': 17200, 'improvements': 124800}, '2019': {'value': 154783, 'land': 21510, 'improvements': 133850}, '2020': {'value': 163930, 'land': 21510, 'improvements': 142420}, '2021': {'value': 178160, 'land': 37570, 'improvements': 140590}, '2022': {'value': 210710, 'land': 41300, 'improvements': 169410}, '2023': {'value': 238300, 'land': 49530, 'improvements': 188770}}","{'2019': {'total': 3082}, '2021': {'total': 3779}, '2022': {'total': 4362}, '2023': {'total': 4488}}",WOODLAKE PARK
"5323-Lakebend-East-Dr,-San-Antonio,-TX-78244",134,84,118,05080-506-0060,CB 5080E BLK 6 LOT 6 WOODLAKE PARK UT-1,1.0,1984.0,unknown,Single Family,"{'2018': {'value': 122200, 'land': 17200, 'improvements': 105000}, '2019': {'value': 122000, 'land': 21510, 'improvements': 100490}, '2020': {'value': 134200, 'land': 21510, 'improvements': 115650}, '2021': {'value': 147620, 'land': 37570, 'improvements': 114470}, '2022': {'value': 180000, 'land': 41300, 'improvements': 138700}, '2023': {'value': 204630, 'land': 49530, 'improvements': 155100}}","{'2019': {'total': 1782}, '2021': {'total': 1883}, '2022': {'total': 1886}, '2023': {'total': 897}}",WOODLAKE PARK
"5411-Park-Lk,-San-Antonio,-TX-78244",135,85,119,05080-501-0140,CB 5080E BLK 1 LOT 14 WOODLAKE PARK UT-1,1.0,1997.0,unknown,Single Family,"{'2018': {'value': 139854, 'land': 18210, 'improvements': 124360}, '2019': {'value': 149990, 'land': 22760, 'improvements': 127230}, '2020': {'value': 154530, 'land': 22760, 'improvements': 131770}, '2021': {'value': 169983, 'land': 43110, 'improvements': 127080}, '2022': {'value': 200050, 'land': 47460, 'improvements': 152590}, '2023': {'value': 227870, 'land': 56880, 'improvements': 170990}}",unknown,WOODLAKE PARK
"5302-Lake,-Golden,-San-Antonio,-TX-78244",136,86,120,05080-506-0080,CB 5080E BLK 6 LOT 8 WOODLAKE PARK UT-2,1.0,1987.0,unknown,Single Family,"{'2018': {'value': 155657, 'land': 18400, 'improvements': 148620}, '2019': {'value': 171223, 'land': 22990, 'improvements': 153940}, '2020': {'value': 186800, 'land': 22990, 'improvements': 163810}, '2022': {'value': 246730, 'land': 48010, 'improvements': 198720}, '2023': {'value': 279990, 'land': 57580, 'improvements': 222410}}","{'2019': {'total': 1805}, '2021': {'total': 1940}, '2022': {'total': 1965}, '2023': {'total': 1135}}",WOODLAKE PARK
"5410-Shadow-Lake-Dr,-San-Antonio,-TX-78244",137,87,121,05076-111-0030,CB 5076A BLK 11 LOT 3,1.0,1972.0,unknown,Single Family,"{'2018': {'value': 98879, 'land': 19560, 'improvements': 82410}, '2019': {'value': 108767, 'land': 24460, 'improvements': 84770}, '2020': {'value': 114530, 'land': 24460, 'improvements': 90070}, '2022': {'value': 163110, 'land': 52100, 'improvements': 111010}, '2023': {'value': 185430, 'land': 62390, 'improvements': 123040}}","{'2019': {'total': 2069}, '2021': {'total': 2357}, '2022': {'total': 2285}, '2023': {'total': 1695}}",CONV A/S CODE
"5402-Shadow-Lake-Dr,-San-Antonio,-TX-78244",138,88,122,05076-111-0050,CB 5076A BLK 11 LOT 5,1.0,1972.0,unknown,Single Family,"{'2018': {'value': 65860, 'land': 18380, 'improvements': 49550}, '2019': {'value': 72446, 'land': 22970, 'improvements': 79660}, '2020': {'value': 107730, 'land': 22970, 'improvements': 84760}, '2021': {'value': 118503, 'land': 43720, 'improvements': 83720}, '2022': {'value': 127000, 'land': 48110, 'improvements': 78890}, '2023': {'value': 135000, 'land': 57630, 'improvements': 77370}}","{'2019': {'total': 275}, '2021': {'total': 2125}, '2022': {'total': 2058}, '2023': {'total': 1405}}",CONV A/S CODE
"5318-Shadow-Lake-Dr,-San-Antonio,-TX-78244",139,89,123,05076-111-0070,CB 5076A BLK 11 LOT 7,1.0,1972.0,unknown,Single Family,"{'2018': {'value': 115830, 'land': 17860, 'improvements': 97970}, '2019': {'value': 123810, 'land': 22320, 'improvements': 101490}, '2020': {'value': 130320, 'land': 22320, 'improvements': 108000}, '2021': {'value': 148370, 'land': 41370, 'improvements': 107000}, '2022': {'value': 178060, 'land': 45530, 'improvements': 132530}, '2023': {'value': 202990, 'land': 54610, 'improvements': 148380}}","{'2019': {'total': 2741}, '2021': {'total': 3150}, '2022': {'total': 3688}, '2023': {'total': 3825}}",CONV A/S CODE
"5526-Lochmoor,-San-Antonio,-TX-78244",140,90,124,05080-217-0200,CB: 5080B BLK: 17 LOT: 20 WOODLAKE DUPLEX UNIT-1,0.0,1985.0,unknown,Duplex-Triplex,"{'2018': {'value': 139370, 'land': 26740, 'improvements': 112630}, '2019': {'value': 165550, 'land': 26740, 'improvements': 138810}, '2020': {'value': 167000, 'land': 26740, 'improvements': 140260}, '2022': {'value': 193000, 'land': 44550, 'improvements': 148450}, '2023': {'value': 223770, 'land': 53410, 'improvements': 170360}}","{'2019': {'total': 3670}, '2021': {'total': 4039}, '2022': {'total': 4005}, '2023': {'total': 3778}}",CONV A/S CODE
"5311-Shadow-Lake-Dr,-San-Antonio,-TX-78244",141,91,125,05076-110-0150,CB 5076A BLK 10 LOT 15,1.0,1972.0,unknown,Single Family,"{'2018': {'value': 100880, 'land': 17870, 'improvements': 83010}, '2019': {'value': 108570, 'land': 22330, 'improvements': 86240}, '2020': {'value': 100000, 'land': 22330, 'improvements': 77670}, '2021': {'value': 132620, 'land': 41490, 'improvements': 91130}, '2022': {'value': 158910, 'land': 45600, 'improvements': 113310}, '2023': {'value': 182040, 'land': 54720, 'improvements': 127320}}","{'2019': {'total': 2405}, '2021': {'total': 2817}, '2022': {'total': 3293}, '2023': {'total': 3432}}",CONV A/S CODE
"5522-Lochmoor,-San-Antonio,-TX-78244",142,92,105,05080-217-0190,CB: 5080B BLK: 17 LOT: 19 WOODLAKE DUPLEX UNIT-1,0.0,1985.0,unknown,Duplex-Triplex,"{'2018': {'value': 134050, 'land': 26740, 'improvements': 107310}, '2019': {'value': 158920, 'land': 26740, 'improvements': 132180}, '2020': {'value': 164280, 'land': 26740, 'improvements': 137540}, '2022': {'value': 201340, 'land': 44550, 'improvements': 156790}, '2023': {'value': 215240, 'land': 53410, 'improvements': 161830}}","{'2019': {'total': 3524}, '2021': {'total': 4016}, '2022': {'total': 4177}, '2023': {'total': 4064}}",CONV A/S CODE
"5520-Grand-Lake-Dr,-San-Antonio,-TX-78244",143,93,126,05076-103-0840,CB 5076A BLK 3 LOT 84,1.0,1974.0,unknown,Single Family,"{'2018': {'value': 123255, 'land': 18140, 'improvements': 110030}, '2019': {'value': 135581, 'land': 22670, 'improvements': 113960}, '2020': {'value': 143930, 'land': 22670, 'improvements': 121260}, '2022': {'value': 199780, 'land': 47050, 'improvements': 152730}, '2023': {'value': 227330, 'land': 56390, 'improvements': 170940}}","{'2019': {'total': 1937}, '2021': {'total': 2027}, '2022': {'total': 2088}, '2023': {'total': 1181}}",CONV A/S CODE
"5510-Lochmoor,-San-Antonio,-TX-78244",144,94,127,05080-217-0160,CB: 5080B BLK: 17 LOT: 16 WOODLAKE DUPLEX UNIT-1,0.0,1985.0,unknown,Duplex-Triplex,"{'2018': {'value': 138730, 'land': 28850, 'improvements': 109880}, '2019': {'value': 164400, 'land': 28850, 'improvements': 135550}, '2020': {'value': 169900, 'land': 28850, 'improvements': 141050}, '2021': {'value': 197100, 'land': 44670, 'improvements': 152430}, '2022': {'value': 210710, 'land': 49100, 'improvements': 161610}, '2023': {'value': 226040, 'land': 58920, 'improvements': 167120}}","{'2019': {'total': 3645}, '2021': {'total': 4189}, '2022': {'total': 4371}, '2023': {'total': 4267}}",CONV A/S CODE
"6907-Twin-Lake-Dr,-San-Antonio,-TX-78244",145,95,128,05076-105-0160,CB 5076A BLK 5 LOT 16,0.0,1973.0,unknown,Single Family,"{'0': {'date': '2007-09-10T00:00:00.000Z'}, '2018': {'value': 108860, 'land': 18550, 'improvements': 90310}, '2019': {'value': 116680, 'land': 23190, 'improvements': 93490}, '2020': {'value': 90000, 'land': 23190, 'improvements': 66810}, '2021': {'value': 109810, 'land': 44130, 'improvements': 65680}, '2022': {'value': 125000, 'land': 48620, 'improvements': 76380}, '2023': {'value': 140000, 'land': 58270, 'improvements': 81730}}","{'2019': {'total': 2584}, '2021': {'total': 2064}, '2022': {'total': 2593}, '2023': {'total': 2642}}",CONV A/S CODE
"6906-Moon-Lake-Dr,-San-Antonio,-TX-78244",146,0,129,05076-103-0750,CB 5076A BLK 3 LOT 75,1.0,1973.0,unknown,Single Family,"{'2018': {'value': 128720, 'land': 18740, 'improvements': 109980}, '2019': {'value': 137220, 'land': 23430, 'improvements': 113790}, '2020': {'value': 144510, 'land': 23430, 'improvements': 121080}, '2021': {'value': 164690, 'land': 44880, 'improvements': 119810}, '2022': {'value': 198300, 'land': 49370, 'improvements': 148930}, '2023': {'value': 225700, 'land': 59220, 'improvements': 166480}}","{'2019': {'total': 2772}, '2021': {'total': 3241}, '2022': {'total': 3858}, '2023': {'total': 4026}}",CONV A/S CODE
"5507-Roanwood,-San-Antonio,-TX-78244",147,96,130,05080-217-0140,CB: 5080B BLK: 17 LOT: 14 WOODLAKE DUPLEX UNIT-1,0.0,1985.0,unknown,Duplex-Triplex,"{'2018': {'value': 140000, 'land': 26210, 'improvements': 113790}, '2019': {'value': 169370, 'land': 26210, 'improvements': 143160}, '2020': {'value': 171000, 'land': 26210, 'improvements': 144790}, '2021': {'value': 199650, 'land': 38980, 'improvements': 160670}, '2022': {'value': 200000, 'land': 42870, 'improvements': 157130}, '2023': {'value': 226160, 'land': 51480, 'improvements': 174680}}","{'2019': {'total': 3754}, '2021': {'total': 3827}, '2022': {'total': 4150}, '2023': {'total': 4154}}",CONV A/S CODE
"6907-Indian-Lake-Dr,-San-Antonio,-TX-78244",148,97,131,05076-103-0770,CB 5076A BLK 3 LOT 77,1.0,1973.0,unknown,Single Family,"{'2018': {'value': 128161, 'land': 18020, 'improvements': 115400}, '2019': {'value': 140977, 'land': 22520, 'improvements': 119290}, '2020': {'value': 149460, 'land': 22520, 'improvements': 126940}, '2022': {'value': 201900, 'land': 46350, 'improvements': 155550}, '2023': {'value': 229290, 'land': 55590, 'improvements': 173700}}","{'2019': {'total': 2778}, '2021': {'total': 3169}, '2022': {'total': 3134}, '2023': {'total': 2535}}",CONV A/S CODE
"6914-Indian-Lake-Dr,-San-Antonio,-TX-78244",149,0,132,05076-105-0140,CB 5076A BLK 5 LOT 14,1.0,1973.0,unknown,Single Family,"{'2018': {'value': 137885, 'land': 18680, 'improvements': 124960}, '2019': {'value': 151674, 'land': 23360, 'improvements': 128410}, '2020': {'value': 166841, 'land': 23360, 'improvements': 144770}, '2022': {'value': 206260, 'land': 49100, 'improvements': 157160}, '2023': {'value': 233460, 'land': 58920, 'improvements': 174540}}",unknown,CONV A/S CODE
"6918-Moon-Lake-Dr,-San-Antonio,-TX-78244",150,98,133,05076-103-0720,CB 5076A BLK 3 LOT 72,1.0,1973.0,unknown,Single Family,"{'2018': {'value': 139128, 'land': 18400, 'improvements': 126640}, '2019': {'value': 153041, 'land': 23000, 'improvements': 131510}, '2020': {'value': 162940, 'land': 23000, 'improvements': 139940}, '2021': {'value': 179234, 'land': 43640, 'improvements': 138930}, '2022': {'value': 222430, 'land': 48020, 'improvements': 174410}, '2023': {'value': 253410, 'land': 57590, 'improvements': 195820}}","{'2019': {'total': 909}, '2021': {'total': 1013}, '2022': {'total': 1027}, '2023': {'total': 729}}",CONV A/S CODE
"6902-Indian-Lake-Dr,-San-Antonio,-TX-78244",151,99,134,05076-105-0110,CB 5076A BLK 5 LOT 11,1.0,1973.0,unknown,Single Family,"{'2018': {'value': 139843, 'land': 18740, 'improvements': 127000}, '2019': {'value': 153827, 'land': 23430, 'improvements': 131880}, '2020': {'value': 163770, 'land': 23430, 'improvements': 140340}, '2022': {'value': 224330, 'land': 49370, 'improvements': 174960}, '2023': {'value': 255650, 'land': 59220, 'improvements': 196430}}","{'2019': {'total': 3061}, '2021': {'total': 3502}, '2022': {'total': 3478}, '2023': {'total': 2873}}",CONV A/S CODE
"6835-Indian-Lake-Dr,-San-Antonio,-TX-78244",152,0,135,05076-106-0140,CB 5076A BLK 6 LOT 14,1.0,1972.0,unknown,Single Family,"{'2018': {'value': 119086, 'land': 18480, 'improvements': 105190}, '2019': {'value': 130995, 'land': 23100, 'improvements': 109260}, '2020': {'value': 139370, 'land': 23100, 'improvements': 116270}, '2021': {'value': 153307, 'land': 43890, 'improvements': 115470}, '2022': {'value': 192350, 'land': 48320, 'improvements': 144030}, '2023': {'value': 219750, 'land': 57940, 'improvements': 161810}}","{'2019': {'total': 1260}, '2021': {'total': 1349}, '2022': {'total': 1353}, '2023': {'total': 789}}",CONV A/S CODE
"6914-Moon-Lake-Dr,-San-Antonio,-TX-78244",153,100,136,05076-103-0730,CB 5076A BLK 3 LOT 73,1.0,1973.0,unknown,Single Family,"{'2018': {'value': 120142, 'land': 18400, 'improvements': 106410}, '2019': {'value': 132156, 'land': 23000, 'improvements': 110020}, '2020': {'value': 140080, 'land': 23000, 'improvements': 117080}, '2021': {'value': 154088, 'land': 43640, 'improvements': 115780}, '2022': {'value': 191570, 'land': 48020, 'improvements': 143550}, '2023': {'value': 217910, 'land': 57590, 'improvements': 160320}}","{'2019': {'total': 2584}, '2021': {'total': 2951}, '2022': {'total': 2906}, '2023': {'total': 2309}}",CONV A/S CODE
"5515-Lochmoor,-Apt-1,-San-Antonio,-TX-78244",154,0,111,Uknown,unknown,0.0,0.0,unknown,Duplex-Triplex,{},unknown,unknown
"6911-Indian-Lake-Dr,-San-Antonio,-TX-78244",155,101,137,05076-103-0780,CB 5076A BLK 3 LOT 78,1.0,1973.0,unknown,Single Family,"{'2018': {'value': 136752, 'land': 18020, 'improvements': 124550}, '2019': {'value': 150427, 'land': 22520, 'improvements': 129020}, '2020': {'value': 159820, 'land': 22520, 'improvements': 137300}, '2022': {'value': 212760, 'land': 46350, 'improvements': 166410}, '2023': {'value': 241900, 'land': 55590, 'improvements': 186310}}","{'2019': {'total': 2165}, '2021': {'total': 2266}, '2022': {'total': 2279}, '2023': {'total': 1084}}",CONV A/S CODE
"7026-Atherton,-San-Antonio,-TX-78244",156,49,138,05080-213-0170,CB: 5080B BLK: 13 LOT: 17 WOODLAKE DUPLEX UNIT-1,0.0,1985.0,unknown,Duplex-Triplex,"{'2018': {'value': 133000, 'land': 27070, 'improvements': 105930}, '2019': {'value': 154000, 'land': 27070, 'improvements': 126930}, '2020': {'value': 160000, 'land': 27070, 'improvements': 132930}, '2021': {'value': 180000, 'land': 41310, 'improvements': 138690}, '2022': {'value': 191500, 'land': 45470, 'improvements': 146030}, '2023': {'value': 216350, 'land': 54520, 'improvements': 161830}}","{'2019': {'total': 3416}, '2021': {'total': 3827}, '2022': {'total': 3974}, '2023': {'total': 3778}}",CONV A/S CODE
"6910-Indian-Lake-Dr,-San-Antonio,-TX-78244",157,102,139,05076-105-0130,CB 5076A BLK 5 LOT 13,1.0,1973.0,unknown,Single Family,"{'2018': {'value': 131560, 'land': 18680, 'improvements': 112880}, '2019': {'value': 140170, 'land': 23360, 'improvements': 116810}, '2020': {'value': 147660, 'land': 23360, 'improvements': 124300}, '2021': {'value': 162426, 'land': 44670, 'improvements': 123040}, '2022': {'value': 202210, 'land': 49100, 'improvements': 153110}, '2023': {'value': 230120, 'land': 58920, 'improvements': 171200}}","{'2019': {'total': 3102}, '2021': {'total': 2418}, '2022': {'total': 2399}, '2023': {'total': 1219}}",CONV A/S CODE
"5505-Roanwood,-San-Antonio,-TX-78244",158,0,110,Uknown,unknown,0.0,0.0,unknown,Duplex-Triplex,{},unknown,unknown
"7023-Atherton,-San-Antonio,-TX-78244",159,103,140,05080-217-0050,CB: 5080B BLK: 17 LOT: 5 WOODLAKE DUPLEX UNIT-1,1.0,2001.0,unknown,Single Family,"{'2018': {'value': 123000, 'land': 25630, 'improvements': 97370}, '2019': {'value': 130000, 'land': 25630, 'improvements': 104370}, '2020': {'value': 131000, 'land': 25630, 'improvements': 105370}, '2021': {'value': 154750, 'land': 43570, 'improvements': 111180}, '2022': {'value': 191650, 'land': 47920, 'improvements': 143730}, '2023': {'value': 213320, 'land': 57460, 'improvements': 155860}}","{'2019': {'total': 2878}, '2021': {'total': 3285}, '2022': {'total': 3968}, '2023': {'total': 4019}}",CONV A/S CODE
"5518-Lochmoor,-San-Antonio,-TX-78244",160,104,141,05080-217-0180,CB: 5080B BLK: 17 LOT: 18 WOODLAKE DUPLEX UNIT-1,0.0,1985.0,unknown,Duplex-Triplex,"{'2018': {'value': 136620, 'land': 26740, 'improvements': 109880}, '2019': {'value': 162290, 'land': 26740, 'improvements': 135550}, '2020': {'value': 167790, 'land': 26740, 'improvements': 141050}, '2022': {'value': 206160, 'land': 44550, 'improvements': 161610}, '2023': {'value': 220530, 'land': 53410, 'improvements': 167120}}","{'2019': {'total': 3598}, '2021': {'total': 4100}, '2022': {'total': 4277}, '2023': {'total': 4164}}",CONV A/S CODE
"6926-Moon-Lake-Dr,-San-Antonio,-TX-78244",161,105,142,05076-103-0270,CB 5076A BLK 3 LOT 27,1.0,1976.0,unknown,Single Family,"{'2018': {'value': 135920, 'land': 18780, 'improvements': 117140}, '2019': {'value': 144710, 'land': 23470, 'improvements': 121240}, '2020': {'value': 152480, 'land': 23470, 'improvements': 129010}, '2022': {'value': 205530, 'land': 49860, 'improvements': 155670}, '2023': {'value': 233820, 'land': 59730, 'improvements': 174090}}","{'2019': {'total': 3202}, '2021': {'total': 3245}, '2022': {'total': 3223}, '2023': {'total': 4404}}",CONV A/S CODE
"5603-Lochmoor,-San-Antonio,-TX-78244",162,106,143,05080-214-0370,CB 5080B BLK 14 LOT 37 WOODLAKE DUPLEX UT-1,1.0,1984.0,unknown,Land,"{'2018': {'value': 29000, 'land': 29000}, '2019': {'value': 29000, 'land': 29000}, '2020': {'value': 29000, 'land': 29000}, '2022': {'value': 49320, 'land': 49320}, '2023': {'value': 59130, 'land': 59130}}","{'2019': {'total': 652}, '2021': {'total': 961}, '2022': {'total': 1031}, '2023': {'total': 1124}}",CONV A/S CODE
"5530-Lochmoor,-San-Antonio,-TX-78244",163,107,144,05080-217-0210,CB: 5080B BLK: 17 LOT: 21 WOODLAKE DUPLEX UNIT-1,1.0,1985.0,unknown,Duplex-Triplex,"{'2018': {'value': 135040, 'land': 27730, 'improvements': 107310}, '2019': {'value': 159910, 'land': 27730, 'improvements': 132180}, '2020': {'value': 165270, 'land': 27730, 'improvements': 137540}, '2021': {'value': 190920, 'land': 42490, 'improvements': 148430}, '2022': {'value': 203490, 'land': 46700, 'improvements': 156790}, '2023': {'value': 217830, 'land': 56000, 'improvements': 161830}}","{'2019': {'total': 3546}, '2021': {'total': 4058}, '2022': {'total': 4222}, '2023': {'total': 4113}}",CONV A/S CODE
